latitude,longitude,elevation_m,slope_deg,aspect_deg,flood_risk_zone,source,resolution_m
12.9226,74.85725,94.5,1.67,260.2,LOW,SRTM_30m_simulated,150
12.9226,74.8586,97.8,5.0,35.3,LOW,SRTM_30m_simulated,150
12.9226,74.85995,99.4,28.72,206.9,LOW,SRTM_30m_simulated,150
12.9226,74.8613,102.1,4.29,165.0,LOW,SRTM_30m_simulated,150
12.9226,74.86265,105.4,24.47,233.5,LOW,SRTM_30m_simulated,150
12.9226,74.864,109.6,22.13,358.1,LOW,SRTM_30m_simulated,150
12.9226,74.86535,111.8,10.63,330.1,LOW,SRTM_30m_simulated,150
12.9226,74.8667,114.5,9.06,215.9,LOW,SRTM_30m_simulated,150
12.9226,74.86805,117.2,9.04,62.2,LOW,SRTM_30m_simulated,150
12.9226,74.8694,120.0,19.23,167.1,LOW,SRTM_30m_simulated,150
12.9226,74.87075,123.4,33.02,319.5,LOW,SRTM_30m_simulated,150
12.9226,74.8721,126.6,3.77,135.9,LOW,SRTM_30m_simulated,150
12.9226,74.87345,129.6,28.53,71.6,LOW,SRTM_30m_simulated,150
12.9226,74.8748,133.0,21.18,179.5,LOW,SRTM_30m_simulated,150
12.9226,74.87615,135.0,25.58,304.9,LOW,SRTM_30m_simulated,150
12.9226,74.8775,139.2,28.45,311.7,LOW,SRTM_30m_simulated,150
12.9226,74.87885,141.4,5.41,118.8,LOW,SRTM_30m_simulated,150
12.9226,74.8802,144.1,12.28,199.1,LOW,SRTM_30m_simulated,150
12.9226,74.88155,147.9,10.75,2.8,LOW,SRTM_30m_simulated,150
12.9226,74.8829,150.4,29.49,159.8,LOW,SRTM_30m_simulated,150
12.9226,74.88425,152.8,33.77,302.7,LOW,SRTM_30m_simulated,150
12.9226,74.8856,156.5,18.98,300.1,LOW,SRTM_30m_simulated,150
12.9226,74.88695,159.0,37.3,156.7,LOW,SRTM_30m_simulated,150
12.9226,74.8883,161.9,26.42,248.4,LOW,SRTM_30m_simulated,150
12.9226,74.88965,164.8,10.75,267.2,LOW,SRTM_30m_simulated,150
12.9226,74.891,168.7,40.15,197.9,LOW,SRTM_30m_simulated,150
12.9226,74.89235,171.3,15.68,232.9,LOW,SRTM_30m_simulated,150
12.9226,74.8937,173.8,20.76,89.7,LOW,SRTM_30m_simulated,150
12.9226,74.89505,177.5,28.8,348.7,LOW,SRTM_30m_simulated,150
12.9226,74.8964,180.0,10.71,100.6,LOW,SRTM_30m_simulated,150
12.9226,74.89775,183.3,5.79,347.9,LOW,SRTM_30m_simulated,150
12.9226,74.8991,186.0,35.78,11.8,LOW,SRTM_30m_simulated,150
12.9226,74.90045,189.7,28.51,292.8,LOW,SRTM_30m_simulated,150
12.9226,74.9018,192.0,39.32,335.4,LOW,SRTM_30m_simulated,150
12.9226,74.90315,194.6,34.36,84.9,LOW,SRTM_30m_simulated,150
12.9226,74.9045,197.9,4.6,330.5,LOW,SRTM_30m_simulated,150
12.9226,74.90585,201.3,24.62,235.1,LOW,SRTM_30m_simulated,150
12.9226,74.9072,203.9,5.77,203.2,LOW,SRTM_30m_simulated,150
12.9226,74.90855,206.2,25.66,249.0,LOW,SRTM_30m_simulated,150
12.9226,74.9099,208.9,45.34,11.2,LOW,SRTM_30m_simulated,150
12.92395,74.81,4.9,5.43,339.4,HIGH,SRTM_30m_simulated,150
12.92395,74.81135,7.0,8.95,300.1,MEDIUM,SRTM_30m_simulated,150
12.92395,74.8127,9.3,1.23,213.0,MEDIUM,SRTM_30m_simulated,150
12.92395,74.81405,10.3,7.03,150.0,MEDIUM,SRTM_30m_simulated,150
12.92395,74.8154,13.8,6.69,204.9,MEDIUM,SRTM_30m_simulated,150
12.92395,74.81675,16.7,12.41,11.9,LOW,SRTM_30m_simulated,150
12.92395,74.8181,18.4,15.09,87.7,LOW,SRTM_30m_simulated,150
12.92395,74.81945,21.4,16.44,56.9,LOW,SRTM_30m_simulated,150
12.92395,74.8208,23.7,11.63,56.1,LOW,SRTM_30m_simulated,150
12.92395,74.82215,25.7,17.49,254.0,LOW,SRTM_30m_simulated,150
12.92395,74.8235,27.8,0.22,341.6,LOW,SRTM_30m_simulated,150
12.92395,74.82485,30.8,17.92,358.6,LOW,SRTM_30m_simulated,150
12.92395,74.8262,33.2,15.8,344.0,LOW,SRTM_30m_simulated,150
12.92395,74.82755,35.9,1.76,109.8,LOW,SRTM_30m_simulated,150
12.92395,74.8289,38.5,9.94,191.8,LOW,SRTM_30m_simulated,150
12.92395,74.83025,41.4,17.07,252.3,LOW,SRTM_30m_simulated,150
12.92395,74.8316,43.0,3.99,155.1,LOW,SRTM_30m_simulated,150
12.92395,74.83295,47.4,3.42,259.8,LOW,SRTM_30m_simulated,150
12.92395,74.8343,49.3,9.03,284.0,LOW,SRTM_30m_simulated,150
12.92395,74.83565,51.8,4.72,20.3,LOW,SRTM_30m_simulated,150
12.92395,74.837,54.0,1.12,170.3,LOW,SRTM_30m_simulated,150
12.92395,74.83835,57.0,10.41,130.2,LOW,SRTM_30m_simulated,150
12.92395,74.8397,59.0,17.78,188.1,LOW,SRTM_30m_simulated,150
12.92395,74.84105,62.6,16.89,320.3,LOW,SRTM_30m_simulated,150
12.92395,74.8424,64.9,23.47,81.6,LOW,SRTM_30m_simulated,150
12.92395,74.84375,67.5,6.56,28.9,LOW,SRTM_30m_simulated,150
12.92395,74.8451,69.8,20.45,183.8,LOW,SRTM_30m_simulated,150
12.92395,74.84645,73.6,3.03,9.3,LOW,SRTM_30m_simulated,150
12.92395,74.8478,75.5,10.91,170.6,LOW,SRTM_30m_simulated,150
12.92395,74.84915,77.9,2.28,55.6,LOW,SRTM_30m_simulated,150
12.92395,74.8505,81.4,12.81,23.7,LOW,SRTM_30m_simulated,150
12.92395,74.85185,83.4,9.11,331.4,LOW,SRTM_30m_simulated,150
12.92395,74.8532,86.1,0.81,46.9,LOW,SRTM_30m_simulated,150
12.92395,74.85455,88.8,12.64,200.2,LOW,SRTM_30m_simulated,150
12.92395,74.8559,91.7,20.05,358.4,LOW,SRTM_30m_simulated,150
12.92395,74.85725,94.9,4.24,171.3,LOW,SRTM_30m_simulated,150
12.92395,74.8586,97.5,22.04,195.4,LOW,SRTM_30m_simulated,150
12.92395,74.85995,99.7,20.37,157.9,LOW,SRTM_30m_simulated,150
12.92395,74.8613,102.3,28.02,160.7,LOW,SRTM_30m_simulated,150
12.92395,74.86265,105.8,10.65,138.9,LOW,SRTM_30m_simulated,150
12.92395,74.864,108.1,9.25,79.7,LOW,SRTM_30m_simulated,150
12.92395,74.86535,111.8,3.25,12.9,LOW,SRTM_30m_simulated,150
12.92395,74.8667,113.9,8.42,215.1,LOW,SRTM_30m_simulated,150
12.92395,74.86805,117.8,16.16,33.2,LOW,SRTM_30m_simulated,150
12.92395,74.8694,121.0,6.44,139.2,LOW,SRTM_30m_simulated,150
12.92395,74.87075,123.5,21.15,117.3,LOW,SRTM_30m_simulated,150
12.92395,74.8721,126.3,5.35,29.6,LOW,SRTM_30m_simulated,150
12.92395,74.87345,129.8,10.39,328.4,LOW,SRTM_30m_simulated,150
12.92395,74.8748,132.4,1.64,26.1,LOW,SRTM_30m_simulated,150
12.92395,74.87615,135.6,22.08,351.8,LOW,SRTM_30m_simulated,150
12.92395,74.8775,138.5,6.6,266.7,LOW,SRTM_30m_simulated,150
12.92395,74.87885,141.7,21.66,230.5,LOW,SRTM_30m_simulated,150
12.92395,74.8802,144.1,28.52,334.0,LOW,SRTM_30m_simulated,150
12.92395,74.88155,146.9,36.25,248.8,LOW,SRTM_30m_simulated,150
12.92395,74.8829,149.9,14.93,335.9,LOW,SRTM_30m_simulated,150
12.92395,74.88425,153.1,13.38,273.3,LOW,SRTM_30m_simulated,150
12.92395,74.8856,156.4,8.08,32.4,LOW,SRTM_30m_simulated,150
12.92395,74.88695,158.6,15.22,193.3,LOW,SRTM_30m_simulated,150
12.92395,74.8883,162.3,33.89,295.2,LOW,SRTM_30m_simulated,150
12.92395,74.88965,164.1,4.4,240.1,LOW,SRTM_30m_simulated,150
12.92395,74.891,167.7,38.5,190.8,LOW,SRTM_30m_simulated,150
12.92395,74.89235,170.6,35.69,223.9,LOW,SRTM_30m_simulated,150
12.92395,74.8937,174.1,6.99,124.1,LOW,SRTM_30m_simulated,150
12.92395,74.89505,177.5,11.36,326.5,LOW,SRTM_30m_simulated,150
12.92395,74.8964,179.9,7.86,162.1,LOW,SRTM_30m_simulated,150
12.92395,74.89775,182.8,23.65,325.6,LOW,SRTM_30m_simulated,150
12.92395,74.8991,185.5,13.46,157.9,LOW,SRTM_30m_simulated,150
12.92395,74.90045,189.4,43.3,256.4,LOW,SRTM_30m_simulated,150
12.92395,74.9018,191.4,15.53,250.1,LOW,SRTM_30m_simulated,150
12.92395,74.90315,194.6,36.32,265.4,LOW,SRTM_30m_simulated,150
12.92395,74.9045,198.5,24.82,45.4,LOW,SRTM_30m_simulated,150
12.92395,74.90585,200.6,25.8,174.0,LOW,SRTM_30m_simulated,150
12.92395,74.9072,204.7,11.98,69.7,LOW,SRTM_30m_simulated,150
12.92395,74.90855,205.5,25.47,170.4,LOW,SRTM_30m_simulated,150
12.92395,74.9099,209.9,28.8,103.3,LOW,SRTM_30m_simulated,150
12.9253,74.81,5.5,13.21,126.6,MEDIUM,SRTM_30m_simulated,150
12.9253,74.81135,6.9,6.58,240.7,MEDIUM,SRTM_30m_simulated,150
12.9253,74.8127,8.9,10.7,115.7,MEDIUM,SRTM_30m_simulated,150
12.9253,74.81405,12.7,14.8,152.8,MEDIUM,SRTM_30m_simulated,150
12.9253,74.8154,13.3,8.97,116.0,MEDIUM,SRTM_30m_simulated,150
12.9253,74.81675,15.7,14.84,325.3,LOW,SRTM_30m_simulated,150
12.9253,74.8181,19.0,3.55,146.5,LOW,SRTM_30m_simulated,150
12.9253,74.81945,20.5,4.57,31.8,LOW,SRTM_30m_simulated,150
12.9253,74.8208,23.3,12.13,77.4,LOW,SRTM_30m_simulated,150
12.9253,74.82215,25.2,0.94,92.8,LOW,SRTM_30m_simulated,150
12.9253,74.8235,27.6,13.24,121.7,LOW,SRTM_30m_simulated,150
12.9253,74.82485,31.0,11.77,187.8,LOW,SRTM_30m_simulated,150
12.9253,74.8262,32.7,12.44,196.2,LOW,SRTM_30m_simulated,150
12.9253,74.82755,36.3,2.0,344.2,LOW,SRTM_30m_simulated,150
12.9253,74.8289,38.2,18.87,173.0,LOW,SRTM_30m_simulated,150
12.9253,74.83025,40.9,7.01,155.5,LOW,SRTM_30m_simulated,150
12.9253,74.8316,43.8,17.62,173.9,LOW,SRTM_30m_simulated,150
12.9253,74.83295,47.1,19.92,273.5,LOW,SRTM_30m_simulated,150
12.9253,74.8343,48.9,18.64,124.2,LOW,SRTM_30m_simulated,150
12.9253,74.83565,51.2,1.1,242.2,LOW,SRTM_30m_simulated,150
12.9253,74.837,54.1,12.31,16.5,LOW,SRTM_30m_simulated,150
12.9253,74.83835,57.1,7.93,258.5,LOW,SRTM_30m_simulated,150
12.9253,74.8397,59.6,3.21,185.1,LOW,SRTM_30m_simulated,150
12.9253,74.84105,62.3,12.67,121.9,LOW,SRTM_30m_simulated,150
12.9253,74.8424,65.1,5.3,255.6,LOW,SRTM_30m_simulated,150
12.9253,74.84375,66.9,6.42,51.3,LOW,SRTM_30m_simulated,150
12.9253,74.8451,70.7,10.08,320.9,LOW,SRTM_30m_simulated,150
12.9253,74.84645,72.9,11.78,39.0,LOW,SRTM_30m_simulated,150
12.9253,74.8478,75.7,23.96,124.7,LOW,SRTM_30m_simulated,150
12.9253,74.84915,78.8,2.86,196.1,LOW,SRTM_30m_simulated,150
12.9253,74.8505,82.1,0.02,350.9,LOW,SRTM_30m_simulated,150
12.9253,74.85185,84.2,14.88,97.5,LOW,SRTM_30m_simulated,150
12.9253,74.8532,86.1,10.2,117.6,LOW,SRTM_30m_simulated,150
12.9253,74.85455,89.9,23.34,325.4,LOW,SRTM_30m_simulated,150
12.9253,74.8559,91.4,24.14,130.8,LOW,SRTM_30m_simulated,150
12.9253,74.85725,95.1,15.83,122.6,LOW,SRTM_30m_simulated,150
12.9253,74.8586,96.3,17.12,316.1,LOW,SRTM_30m_simulated,150
12.9253,74.85995,100.0,29.11,84.8,LOW,SRTM_30m_simulated,150
12.9253,74.8613,102.8,25.49,25.2,LOW,SRTM_30m_simulated,150
12.9253,74.86265,106.2,24.56,212.9,LOW,SRTM_30m_simulated,150
12.9253,74.864,109.1,6.36,8.7,LOW,SRTM_30m_simulated,150
12.9253,74.86535,111.6,6.48,180.5,LOW,SRTM_30m_simulated,150
12.9253,74.8667,115.2,11.38,299.5,LOW,SRTM_30m_simulated,150
12.9253,74.86805,117.8,5.81,89.4,LOW,SRTM_30m_simulated,150
12.9253,74.8694,120.4,29.51,229.6,LOW,SRTM_30m_simulated,150
12.9253,74.87075,123.1,18.6,194.6,LOW,SRTM_30m_simulated,150
12.9253,74.8721,126.8,21.34,329.4,LOW,SRTM_30m_simulated,150
12.9253,74.87345,129.7,12.6,167.7,LOW,SRTM_30m_simulated,150
12.9253,74.8748,132.6,23.83,149.6,LOW,SRTM_30m_simulated,150
12.9253,74.87615,135.3,27.92,85.6,LOW,SRTM_30m_simulated,150
12.9253,74.8775,138.4,15.25,162.0,LOW,SRTM_30m_simulated,150
12.9253,74.87885,141.0,8.62,132.9,LOW,SRTM_30m_simulated,150
12.9253,74.8802,144.1,31.61,230.3,LOW,SRTM_30m_simulated,150
12.9253,74.88155,146.8,36.35,76.4,LOW,SRTM_30m_simulated,150
12.9253,74.8829,150.4,8.62,12.7,LOW,SRTM_30m_simulated,150
12.9253,74.88425,153.0,18.08,265.2,LOW,SRTM_30m_simulated,150
12.9253,74.8856,156.1,26.75,34.7,LOW,SRTM_30m_simulated,150
12.9253,74.88695,158.3,35.33,326.9,LOW,SRTM_30m_simulated,150
12.9253,74.8883,162.1,16.01,284.8,LOW,SRTM_30m_simulated,150
12.9253,74.88965,164.9,10.15,47.5,LOW,SRTM_30m_simulated,150
12.9253,74.891,168.1,6.82,332.3,LOW,SRTM_30m_simulated,150
12.9253,74.89235,170.6,39.0,322.2,LOW,SRTM_30m_simulated,150
12.9253,74.8937,175.3,14.6,313.0,LOW,SRTM_30m_simulated,150
12.9253,74.89505,177.2,5.54,163.2,LOW,SRTM_30m_simulated,150
12.9253,74.8964,180.3,34.41,211.6,LOW,SRTM_30m_simulated,150
12.9253,74.89775,182.4,8.46,14.0,LOW,SRTM_30m_simulated,150
12.9253,74.8991,186.2,2.43,21.8,LOW,SRTM_30m_simulated,150
12.9253,74.90045,188.5,5.31,124.0,LOW,SRTM_30m_simulated,150
12.9253,74.9018,191.7,6.5,326.9,LOW,SRTM_30m_simulated,150
12.9253,74.90315,194.4,39.44,147.8,LOW,SRTM_30m_simulated,150
12.9253,74.9045,197.1,32.1,171.9,LOW,SRTM_30m_simulated,150
12.9253,74.90585,201.1,38.62,340.2,LOW,SRTM_30m_simulated,150
12.9253,74.9072,204.3,30.32,337.3,LOW,SRTM_30m_simulated,150
12.9253,74.90855,206.5,1.41,195.6,LOW,SRTM_30m_simulated,150
12.9253,74.9099,209.3,16.42,116.3,LOW,SRTM_30m_simulated,150
12.92665,74.81,4.8,10.07,69.4,HIGH,SRTM_30m_simulated,150
12.92665,74.81135,8.0,10.79,213.7,MEDIUM,SRTM_30m_simulated,150
12.92665,74.8127,9.2,6.09,195.2,MEDIUM,SRTM_30m_simulated,150
12.92665,74.81405,12.4,2.42,35.1,MEDIUM,SRTM_30m_simulated,150
12.92665,74.8154,14.9,12.76,90.9,MEDIUM,SRTM_30m_simulated,150
12.92665,74.81675,15.3,10.57,75.1,LOW,SRTM_30m_simulated,150
12.92665,74.8181,17.9,15.72,276.4,LOW,SRTM_30m_simulated,150
12.92665,74.81945,21.4,9.96,248.5,LOW,SRTM_30m_simulated,150
12.92665,74.8208,24.2,11.21,50.0,LOW,SRTM_30m_simulated,150
12.92665,74.82215,26.2,4.87,324.2,LOW,SRTM_30m_simulated,150
12.92665,74.8235,28.5,4.75,6.4,LOW,SRTM_30m_simulated,150
12.92665,74.82485,30.7,8.6,267.6,LOW,SRTM_30m_simulated,150
12.92665,74.8262,33.7,5.03,265.0,LOW,SRTM_30m_simulated,150
12.92665,74.82755,36.3,12.81,220.5,LOW,SRTM_30m_simulated,150
12.92665,74.8289,38.4,7.07,57.7,LOW,SRTM_30m_simulated,150
12.92665,74.83025,40.9,1.14,100.6,LOW,SRTM_30m_simulated,150
12.92665,74.8316,44.1,17.16,244.5,LOW,SRTM_30m_simulated,150
12.92665,74.83295,46.1,0.79,232.5,LOW,SRTM_30m_simulated,150
12.92665,74.8343,49.1,12.2,346.9,LOW,SRTM_30m_simulated,150
12.92665,74.83565,50.6,13.64,150.9,LOW,SRTM_30m_simulated,150
12.92665,74.837,53.7,2.24,336.6,LOW,SRTM_30m_simulated,150
12.92665,74.83835,57.5,2.84,148.8,LOW,SRTM_30m_simulated,150
12.92665,74.8397,59.6,7.58,148.7,LOW,SRTM_30m_simulated,150
12.92665,74.84105,62.3,9.01,26.8,LOW,SRTM_30m_simulated,150
12.92665,74.8424,64.7,11.84,143.5,LOW,SRTM_30m_simulated,150
12.92665,74.84375,68.3,0.35,258.3,LOW,SRTM_30m_simulated,150
12.92665,74.8451,70.7,25.27,89.5,LOW,SRTM_30m_simulated,150
12.92665,74.84645,72.7,25.84,251.5,LOW,SRTM_30m_simulated,150
12.92665,74.8478,76.2,12.08,164.3,LOW,SRTM_30m_simulated,150
12.92665,74.84915,77.8,14.44,283.4,LOW,SRTM_30m_simulated,150
12.92665,74.8505,80.6,25.77,127.0,LOW,SRTM_30m_simulated,150
12.92665,74.85185,83.7,7.0,27.2,LOW,SRTM_30m_simulated,150
12.92665,74.8532,87.4,17.61,109.6,LOW,SRTM_30m_simulated,150
12.92665,74.85455,90.2,7.2,129.2,LOW,SRTM_30m_simulated,150
12.92665,74.8559,91.4,20.65,277.9,LOW,SRTM_30m_simulated,150
12.92665,74.85725,95.1,24.09,315.2,LOW,SRTM_30m_simulated,150
12.92665,74.8586,97.4,16.06,232.5,LOW,SRTM_30m_simulated,150
12.92665,74.85995,99.8,25.29,240.8,LOW,SRTM_30m_simulated,150
12.92665,74.8613,103.1,18.83,76.8,LOW,SRTM_30m_simulated,150
12.92665,74.86265,106.5,5.58,42.2,LOW,SRTM_30m_simulated,150
12.92665,74.864,108.9,1.71,202.3,LOW,SRTM_30m_simulated,150
12.92665,74.86535,112.0,12.85,282.3,LOW,SRTM_30m_simulated,150
12.92665,74.8667,115.5,19.09,4.6,LOW,SRTM_30m_simulated,150
12.92665,74.86805,117.9,14.76,63.7,LOW,SRTM_30m_simulated,150
12.92665,74.8694,120.3,25.28,36.3,LOW,SRTM_30m_simulated,150
12.92665,74.87075,123.7,33.55,120.7,LOW,SRTM_30m_simulated,150
12.92665,74.8721,126.3,2.12,292.2,LOW,SRTM_30m_simulated,150
12.92665,74.87345,129.1,26.22,354.3,LOW,SRTM_30m_simulated,150
12.92665,74.8748,131.9,4.39,320.2,LOW,SRTM_30m_simulated,150
12.92665,74.87615,135.5,31.22,9.2,LOW,SRTM_30m_simulated,150
12.92665,74.8775,138.0,25.98,169.7,LOW,SRTM_30m_simulated,150
12.92665,74.87885,142.3,36.08,215.6,LOW,SRTM_30m_simulated,150
12.92665,74.8802,145.4,18.42,321.3,LOW,SRTM_30m_simulated,150
12.92665,74.88155,146.8,4.34,351.0,LOW,SRTM_30m_simulated,150
12.92665,74.8829,150.1,6.56,254.5,LOW,SRTM_30m_simulated,150
12.92665,74.88425,153.2,1.52,198.7,LOW,SRTM_30m_simulated,150
12.92665,74.8856,157.2,7.01,187.7,LOW,SRTM_30m_simulated,150
12.92665,74.88695,159.0,10.18,133.7,LOW,SRTM_30m_simulated,150
12.92665,74.8883,162.0,3.02,342.6,LOW,SRTM_30m_simulated,150
12.92665,74.88965,165.3,22.05,217.6,LOW,SRTM_30m_simulated,150
12.92665,74.891,167.8,32.86,78.0,LOW,SRTM_30m_simulated,150
12.92665,74.89235,170.1,29.71,351.2,LOW,SRTM_30m_simulated,150
12.92665,74.8937,174.6,33.76,24.9,LOW,SRTM_30m_simulated,150
12.92665,74.89505,176.1,37.1,240.6,LOW,SRTM_30m_simulated,150
12.92665,74.8964,179.8,10.65,106.4,LOW,SRTM_30m_simulated,150
12.92665,74.89775,182.8,22.0,188.8,LOW,SRTM_30m_simulated,150
12.92665,74.8991,186.2,13.83,329.7,LOW,SRTM_30m_simulated,150
12.92665,74.90045,188.9,13.08,194.9,LOW,SRTM_30m_simulated,150
12.92665,74.9018,192.8,10.9,213.2,LOW,SRTM_30m_simulated,150
12.92665,74.90315,194.7,8.8,333.5,LOW,SRTM_30m_simulated,150
12.92665,74.9045,197.7,4.39,127.5,LOW,SRTM_30m_simulated,150
12.92665,74.90585,200.4,43.08,264.0,LOW,SRTM_30m_simulated,150
12.92665,74.9072,203.0,6.68,5.7,LOW,SRTM_30m_simulated,150
12.92665,74.90855,206.1,9.57,132.8,LOW,SRTM_30m_simulated,150
12.92665,74.9099,209.5,7.36,187.1,LOW,SRTM_30m_simulated,150
12.928,74.81,5.0,11.67,292.5,MEDIUM,SRTM_30m_simulated,150
12.928,74.81135,7.5,0.35,6.8,MEDIUM,SRTM_30m_simulated,150
12.928,74.8127,9.0,7.51,5.5,MEDIUM,SRTM_30m_simulated,150
12.928,74.81405,11.9,7.32,256.8,MEDIUM,SRTM_30m_simulated,150
12.928,74.8154,14.0,0.64,221.7,MEDIUM,SRTM_30m_simulated,150
12.928,74.81675,16.5,15.47,82.8,LOW,SRTM_30m_simulated,150
12.928,74.8181,18.3,7.19,349.6,LOW,SRTM_30m_simulated,150
12.928,74.81945,21.4,16.49,72.8,LOW,SRTM_30m_simulated,150
12.928,74.8208,24.4,0.39,226.1,LOW,SRTM_30m_simulated,150
12.928,74.82215,25.4,1.41,104.6,LOW,SRTM_30m_simulated,150
12.928,74.8235,28.7,0.63,80.3,LOW,SRTM_30m_simulated,150
12.928,74.82485,30.6,1.26,304.5,LOW,SRTM_30m_simulated,150
12.928,74.8262,33.9,9.58,91.3,LOW,SRTM_30m_simulated,150
12.928,74.82755,35.5,1.88,23.6,LOW,SRTM_30m_simulated,150
12.928,74.8289,38.6,4.55,218.9,LOW,SRTM_30m_simulated,150
12.928,74.83025,41.8,14.25,176.1,LOW,SRTM_30m_simulated,150
12.928,74.8316,44.5,17.07,186.5,LOW,SRTM_30m_simulated,150
12.928,74.83295,45.5,19.73,298.6,LOW,SRTM_30m_simulated,150
12.928,74.8343,49.9,16.79,206.7,LOW,SRTM_30m_simulated,150
12.928,74.83565,51.3,19.37,38.7,LOW,SRTM_30m_simulated,150
12.928,74.837,54.5,0.59,227.1,LOW,SRTM_30m_simulated,150
12.928,74.83835,57.3,9.23,93.8,LOW,SRTM_30m_simulated,150
12.928,74.8397,59.2,8.35,64.0,LOW,SRTM_30m_simulated,150
12.928,74.84105,62.6,2.21,179.5,LOW,SRTM_30m_simulated,150
12.928,74.8424,65.9,15.77,10.1,LOW,SRTM_30m_simulated,150
12.928,74.84375,68.3,16.42,273.9,LOW,SRTM_30m_simulated,150
12.928,74.8451,70.6,5.63,1.4,LOW,SRTM_30m_simulated,150
12.928,74.84645,73.0,0.75,347.8,LOW,SRTM_30m_simulated,150
12.928,74.8478,75.7,7.27,93.1,LOW,SRTM_30m_simulated,150
12.928,74.84915,78.5,14.08,220.8,LOW,SRTM_30m_simulated,150
12.928,74.8505,80.1,11.62,327.7,LOW,SRTM_30m_simulated,150
12.928,74.85185,82.6,17.5,190.2,LOW,SRTM_30m_simulated,150
12.928,74.8532,86.6,0.29,304.1,LOW,SRTM_30m_simulated,150
12.928,74.85455,89.2,21.43,142.6,LOW,SRTM_30m_simulated,150
12.928,74.8559,91.8,5.3,268.9,LOW,SRTM_30m_simulated,150
12.928,74.85725,95.3,23.08,310.1,LOW,SRTM_30m_simulated,150
12.928,74.8586,98.0,14.43,32.3,LOW,SRTM_30m_simulated,150
12.928,74.85995,99.7,8.41,87.5,LOW,SRTM_30m_simulated,150
12.928,74.8613,103.2,12.67,300.6,LOW,SRTM_30m_simulated,150
12.928,74.86265,105.4,7.75,117.8,LOW,SRTM_30m_simulated,150
12.928,74.864,108.6,27.42,280.0,LOW,SRTM_30m_simulated,150
12.928,74.86535,112.1,8.94,23.7,LOW,SRTM_30m_simulated,150
12.928,74.8667,114.4,16.18,160.6,LOW,SRTM_30m_simulated,150
12.928,74.86805,118.2,12.92,290.6,LOW,SRTM_30m_simulated,150
12.928,74.8694,120.6,19.53,33.8,LOW,SRTM_30m_simulated,150
12.928,74.87075,123.9,2.54,121.0,LOW,SRTM_30m_simulated,150
12.928,74.8721,126.4,18.0,163.1,LOW,SRTM_30m_simulated,150
12.928,74.87345,128.8,1.18,176.9,LOW,SRTM_30m_simulated,150
12.928,74.8748,132.1,31.72,310.8,LOW,SRTM_30m_simulated,150
12.928,74.87615,136.0,31.52,49.7,LOW,SRTM_30m_simulated,150
12.928,74.8775,137.9,0.36,19.4,LOW,SRTM_30m_simulated,150
12.928,74.87885,140.9,20.0,345.8,LOW,SRTM_30m_simulated,150
12.928,74.8802,144.1,3.01,350.6,LOW,SRTM_30m_simulated,150
12.928,74.88155,147.9,23.61,63.2,LOW,SRTM_30m_simulated,150
12.928,74.8829,150.9,13.6,269.0,LOW,SRTM_30m_simulated,150
12.928,74.88425,153.2,24.77,124.4,LOW,SRTM_30m_simulated,150
12.928,74.8856,155.5,7.58,117.9,LOW,SRTM_30m_simulated,150
12.928,74.88695,159.4,16.33,118.0,LOW,SRTM_30m_simulated,150
12.928,74.8883,162.0,31.44,115.9,LOW,SRTM_30m_simulated,150
12.928,74.88965,166.1,29.89,178.8,LOW,SRTM_30m_simulated,150
12.928,74.891,167.3,36.92,252.4,LOW,SRTM_30m_simulated,150
12.928,74.89235,169.5,1.9,305.6,LOW,SRTM_30m_simulated,150
12.928,74.8937,174.7,30.73,45.3,LOW,SRTM_30m_simulated,150
12.928,74.89505,178.4,12.48,131.2,LOW,SRTM_30m_simulated,150
12.928,74.8964,180.2,28.5,269.7,LOW,SRTM_30m_simulated,150
12.928,74.89775,181.8,35.03,167.4,LOW,SRTM_30m_simulated,150
12.928,74.8991,186.4,4.14,108.3,LOW,SRTM_30m_simulated,150
12.928,74.90045,188.5,42.84,299.5,LOW,SRTM_30m_simulated,150
12.928,74.9018,191.8,11.23,217.5,LOW,SRTM_30m_simulated,150
12.928,74.90315,194.5,0.65,145.2,LOW,SRTM_30m_simulated,150
12.928,74.9045,197.6,3.02,107.7,LOW,SRTM_30m_simulated,150
12.928,74.90585,200.6,6.95,318.6,LOW,SRTM_30m_simulated,150
12.928,74.9072,204.2,36.16,199.4,LOW,SRTM_30m_simulated,150
12.928,74.90855,206.5,6.21,232.3,LOW,SRTM_30m_simulated,150
12.928,74.9099,210.1,23.12,330.2,LOW,SRTM_30m_simulated,150
12.92935,74.81,5.2,14.41,188.5,MEDIUM,SRTM_30m_simulated,150
12.92935,74.81135,7.5,3.18,314.6,MEDIUM,SRTM_30m_simulated,150
12.92935,74.8127,10.0,14.59,190.5,MEDIUM,SRTM_30m_simulated,150
12.92935,74.81405,11.1,8.03,289.9,MEDIUM,SRTM_30m_simulated,150
12.92935,74.8154,13.5,3.08,305.9,MEDIUM,SRTM_30m_simulated,150
12.92935,74.81675,15.4,17.09,9.8,LOW,SRTM_30m_simulated,150
12.92935,74.8181,17.8,17.15,322.6,LOW,SRTM_30m_simulated,150
12.92935,74.81945,20.6,4.02,51.5,LOW,SRTM_30m_simulated,150
12.92935,74.8208,23.6,0.72,311.6,LOW,SRTM_30m_simulated,150
